"","x"
"2772",127537.148097724
"2773",148608.841474485
"2774",147017.832823528
"2775",114029.631756028
"2776",132296.152473261
"2777",160135.856107187
"2778",102564.602656089
"2779",122618.022781081
"2780",98023.8972455709
"2781",96922.960028275
"2782",97916.3697266359
"2783",104394.89446387
"2784",117414.892756496
"2785",127352.71531309
"2786",60826.5483344514
"2787",126502.715960667
"2788",86716.7860141848
"2789",154853.221766687
"2790",94781.6684429307
"2791",109769.175816265
"2792",40398.6507196026
"2793",152702.062592499
"2794",97920.4721522903
"2795",124879.057320098
"2796",109468.263980705
"2797",177798.155306939
"2798",105730.210360926
"2800",72220.8066954854
"2802",123741.355500888
"2803",133903.175136393
"2804",131248.595671133
"2805",97825.2231419554
"2806",75638.3743172315
"2807",165616.485358519
"2808",143534.162736528
"2809",133799.358198214
"2810",126545.465840153
"2811",163111.319427678
"2812",158393.767371635
"2813",139594.907132565
"2814",141585.677422077
"2815",94027.3630518208
"2816",258814.603581575
"2817",162473.846143254
"2818",133084.145034655
"2820",136706.724833449
"2821",94131.5005184882
"2822",198299.568262171
"2823",274253.225505255
"2824",165394.047462616
"2825",136284.566960429
"2826",126945.340636129
"2827",130793.851102201
"2828",211933.915117154
"2829",253977.919004031
"2830",229257.048707707
"2831",173368.542750485
"2832",249590.291643858
"2833",286418.525634479
"2834",218380.741189551
"2835",204837.883197442
"2836",187971.343589346
"2837",162871.030128214
"2838",152962.882207828
"2839",178410.44690163
"2840",206784.713586362
"2841",201196.727075457
"2842",230265.918174512
"2843",149123.747717964
"2844",177686.043810844
"2845",124562.098240716
"2846",207906.241806984
"2847",209573.983656744
"2848",218095.97053778
"2849",200392.556824308
"2850",277682.39447397
"2851",207427.512238232
"2852",241447.413968235
"2853",228547.477881642
"2854",141983.704137843
"2855",202662.602301508
"2856",199095.509417518
"2857",182999.285802966
"2858",204998.209291958
"2859",109407.26486022
"2860",138739.604462447
"2861",127361.611943004
"2862",175870.674661874
"2863",131207.264210303
"2864",216899.623318894
"2865",141878.555086609
"2866",133681.31679612
"2867",97278.5493113639
"2868",95061.7127227785
"2869",106623.683937738
"2870",124284.29610115
"2871",74941.8856568054
"2872",57798.2318876523
"2873",100242.534449146
"2874",140801.472078841
"2875",127646.025533806
"2876",160778.848216549
"2877",146163.810867666
"2878",167649.230469121
"2879",147357.817497671
"2880",107449.811592488
"2881",150882.477488546
"2882",189179.220895718
"2883",201624.839269613
"2884",213747.43927069
"2885",190268.257855069
"2886",236490.998195726
"2887",118496.001979906
"2888",147370.623019087
"2889",59168.4361968112
"2890",82492.9908593347
"2891",146509.671954411
"2892",33636.4365481408
"2893",51979.8187938381
"2894",45612.3840650741
"2895",350654.719048882
"2896",294046.867577078
"2897",191831.300203759
"2898",149314.164078211
"2899",190683.169503178
"2900",151045.715551417
"2901",201525.448302136
"2902",165261.921632721
"2903",320091.972695926
"2904",350119.703429969
"2905",81903.8920547033
"2906",210590.932922015
"2907",106798.179229962
"2908",123489.463433596
"2909",162080.909955115
"2910",71283.7075404169
"2911",83674.5253698434
"2912",148074.593259871
"2913",84739.809627666
"2914",84858.4188857687
"2915",93768.0426102541
"2916",84012.3289152325
"2917",165713.116799876
"2918",118982.149898988
"2919",226541.489764033
