"","x"
"2771",112991.467774198
"2772",118784.207173258
"2773",155401.349450651
"2774",145761.335346537
"2775",115832.683597076
"2776",136193.017924044
"2777",137643.846744309
"2778",100253.238546741
"2779",110706.872031516
"2780",93234.557021095
"2781",96480.434355011
"2782",95064.496319976
"2783",98515.0186782136
"2784",125223.986060711
"2785",129660.547232217
"2786",66446.3571837839
"2787",126246.794748195
"2788",77128.2485644711
"2789",166436.925643766
"2790",89037.6097826368
"2791",109991.288929677
"2792",50265.8178225846
"2793",161946.269598699
"2794",99176.8579134576
"2795",128311.406580959
"2796",101745.859729475
"2797",192946.038164354
"2798",113974.42683272
"2800",67036.0037259983
"2802",128231.543617944
"2803",153886.24672887
"2804",131578.262823848
"2805",93265.9594908485
"2806",85579.687049094
"2807",173615.42159263
"2808",142040.552182372
"2809",132571.772521419
"2810",126372.452485178
"2811",164215.961430038
"2812",151900.379599066
"2813",152831.077467649
"2814",154934.728209559
"2815",84181.0566129122
"2816",256086.584754023
"2817",154495.878481987
"2818",127652.020906512
"2820",136545.327326657
"2821",83475.6525317183
"2822",187261.48203001
"2823",266755.928640563
"2824",169494.834203696
"2825",142802.241628166
"2826",129029.663588352
"2827",137646.637528285
"2828",207062.631307745
"2829",230082.726155742
"2830",236453.978681329
"2831",167809.627994471
"2832",257515.114614312
"2833",286773.038674937
"2834",218366.029670403
"2835",204925.819756814
"2836",189780.725020986
"2837",170216.703649414
"2838",153903.413586089
"2839",172105.104091754
"2840",204592.645463711
"2841",203443.907659665
"2842",224877.456041956
"2843",153991.668963938
"2844",190419.815763298
"2845",124120.711843248
"2846",206998.748385154
"2847",197800.377151458
"2848",224556.126291196
"2849",204491.198183063
"2850",284875.09431262
"2851",226379.541407044
"2852",239332.758574219
"2853",227519.685971233
"2854",131862.423953553
"2855",207570.742627706
"2856",208621.603825835
"2857",188938.943788697
"2858",217558.274772449
"2859",120382.979161899
"2860",128034.416283637
"2861",132512.195035524
"2862",180757.165351786
"2863",125573.845899542
"2864",219691.067833845
"2865",137726.145138814
"2866",144090.075729734
"2867",97577.1906124009
"2868",105396.999645609
"2869",113918.5612201
"2870",127315.205583134
"2871",80887.2477717823
"2872",52940.7855236604
"2873",102273.069124641
"2874",149294.402229846
"2875",126645.261188669
"2876",163955.387878022
"2877",135110.412432654
"2878",163733.861133478
"2879",140938.202833443
"2880",106278.635348481
"2881",146445.28407867
"2882",182289.287162116
"2883",193832.812726563
"2884",213478.703959023
"2885",191931.836490189
"2886",251482.720410976
"2887",118315.111067773
"2888",131256.58847751
"2889",59916.8342227664
"2890",79921.3619278119
"2891",142350.441307768
"2892",40928.7201682885
"2893",65796.5892985185
"2894",48987.018210097
"2895",323759.398318956
"2896",282259.011428059
"2897",206646.106629143
"2898",149089.120992485
"2899",202537.819961834
"2900",160010.930724327
"2901",207769.358446653
"2902",195070.088286025
"2903",319500.361993943
"2904",357409.43291205
"2905",116001.840503364
"2906",200393.666160883
"2907",108404.986342081
"2908",130268.848173037
"2909",153821.219706236
"2910",73578.0733307866
"2911",84895.2374379823
"2912",148579.371827291
"2913",84157.7642156621
"2914",82356.8825756358
"2915",91366.1315212044
"2916",85868.1216280592
"2917",167052.861943264
"2918",119351.310444756
"2919",221791.042584117
