"","x"
"2772",117580.86362915
"2773",153647.983441156
"2774",143907.553864289
"2775",118505.998818421
"2776",134724.428247176
"2777",135847.737867817
"2778",102763.296597259
"2779",110386.442357515
"2780",92726.5098464128
"2781",96240.4769899206
"2782",94471.0114122493
"2783",96952.6346289873
"2784",125000.724960956
"2785",128488.211590755
"2786",66583.8634671062
"2787",125050.360371737
"2788",76768.0286435762
"2789",163505.18709222
"2790",89631.313406733
"2791",109652.280763729
"2792",50090.9571330913
"2793",163610.147761721
"2794",98462.7484600342
"2795",127368.826085459
"2796",100749.082948807
"2797",195116.846999845
"2798",112499.661008588
"2800",67235.6293206477
"2802",129788.761502068
"2803",153268.981321825
"2804",131415.402865702
"2805",95394.3993296792
"2806",84811.9199773045
"2807",171573.174007438
"2808",143728.901140231
"2809",130990.841505574
"2810",125352.58461902
"2811",165277.025823597
"2812",152749.981698092
"2813",151531.243137572
"2814",153564.682597567
"2815",85903.0546374933
"2816",260251.036196359
"2817",159835.498626321
"2818",127276.374814646
"2820",138234.56660656
"2821",88064.6407990987
"2822",191719.306962586
"2823",272909.50324956
"2824",170331.21849927
"2825",143611.891854477
"2826",129084.425039013
"2827",135678.321248973
"2828",206717.346935227
"2829",228657.558012496
"2830",234309.086530572
"2831",167094.085098353
"2832",259148.530951082
"2833",281965.050209786
"2834",216138.419903253
"2835",207597.381710051
"2836",188147.463216173
"2837",170961.147154654
"2838",153786.771002611
"2839",174655.330108027
"2840",202033.05170417
"2841",200934.141894576
"2842",226828.702916171
"2843",152313.811732806
"2844",187644.132681582
"2845",124699.655750554
"2846",204393.701975124
"2847",200114.057114876
"2848",226569.248285119
"2849",202201.587964362
"2850",286128.018920598
"2851",228136.743807814
"2852",241493.469539767
"2853",229275.452128569
"2854",131651.9259642
"2855",205053.203435536
"2856",206863.897775964
"2857",187367.610598187
"2858",215195.801157498
"2859",119219.327041466
"2860",128053.540764694
"2861",130857.396912243
"2862",183171.942667158
"2863",124799.43799961
"2864",221288.434955015
"2865",136978.907467624
"2866",143430.447460884
"2867",98018.0675893892
"2868",103502.340873252
"2869",113093.29666364
"2870",128711.624836555
"2871",82584.1090253933
"2872",52572.8566287686
"2873",102219.781463133
"2874",147029.782731841
"2875",126456.799943572
"2876",169844.703285005
"2877",133033.275071579
"2878",163349.456706235
"2879",145934.44068229
"2880",105966.121819588
"2881",144661.959451475
"2882",180629.703897435
"2883",192901.807675446
"2884",217552.152414169
"2885",190613.435730691
"2886",246370.140666223
"2887",117845.220134605
"2888",129468.766284001
"2889",59976.7572475387
"2890",79839.7335418412
"2891",140106.739435272
"2892",41276.7734935125
"2893",66316.5930922427
"2894",49138.5744213193
"2895",319037.184763343
"2896",278755.471247598
"2897",206953.066028648
"2898",148183.054709512
"2899",199449.099451967
"2900",157885.997529002
"2901",209970.882843665
"2902",191038.421698146
"2903",326029.450454674
"2904",355152.050718398
"2905",111590.617559734
"2906",199141.729356509
"2907",109584.74256206
"2908",130100.032471009
"2909",153352.469222726
"2910",73535.1397225273
"2911",84447.7956986788
"2912",150298.803419026
"2913",83945.3169719579
"2914",81913.5233866146
"2915",91048.9361168504
"2916",85521.4479756321
"2917",169538.734069343
"2918",118891.092187283
"2919",223121.01440554
