"","x"
"2772",113625.251712504
"2773",149171.44984338
"2774",145305.708221305
"2775",123298.60022236
"2776",138027.612057255
"2777",159682.938275452
"2778",111029.670043601
"2779",119304.280698434
"2780",96150.6824366895
"2781",96071.7243031993
"2782",88983.4879335893
"2783",110404.247172946
"2784",117846.029302558
"2785",122107.922559166
"2786",72812.3565541719
"2787",127970.173700948
"2788",87514.2073670571
"2789",158302.170956408
"2790",97591.4870225613
"2791",104166.629890249
"2792",44636.8778532388
"2793",160060.200497329
"2794",93823.4790332556
"2795",116965.644848325
"2796",97392.6885521996
"2797",189499.675254486
"2798",107429.494477641
"2800",66260.2146430102
"2802",138628.235727337
"2803",161673.51085528
"2804",132281.892880735
"2805",98118.4032806473
"2806",72975.5444468812
"2807",167927.22493922
"2808",145037.221113368
"2809",138816.838458411
"2810",126836.379415817
"2811",161000.100739216
"2812",150497.097041688
"2813",149159.568962971
"2814",155465.083626311
"2815",92910.7294319525
"2816",263210.579694688
"2817",165744.75303949
"2818",136254.205450728
"2820",136232.380090536
"2821",96295.4868262504
"2822",213316.860781219
"2823",281552.088554446
"2824",167806.284500334
"2825",146029.642758885
"2826",132902.570340481
"2827",137491.3818046
"2828",193380.002554389
"2829",232695.482091149
"2830",241376.556612749
"2831",169047.26971534
"2832",257561.61595673
"2833",295735.49055008
"2834",213937.904060834
"2835",208203.624706568
"2836",184447.161192939
"2837",159026.929948416
"2838",152633.883458119
"2839",172199.018752415
"2840",197065.642255465
"2841",201719.602159314
"2842",227317.483786099
"2843",147059.532674213
"2844",174246.853358848
"2845",120840.183550855
"2846",204800.265627357
"2847",200393.636553045
"2848",242150.147460751
"2849",194473.837249275
"2850",298623.413698209
"2851",223180.660909151
"2852",247642.129341572
"2853",224721.101420119
"2854",133620.252120091
"2855",200479.147599974
"2856",204972.333970335
"2857",183616.207755392
"2858",210947.793627655
"2859",123768.445348899
"2860",126765.662477434
"2861",135491.405795085
"2862",191260.664084949
"2863",134022.173246995
"2864",233110.236762644
"2865",141480.281810731
"2866",148860.117027541
"2867",101409.139312877
"2868",108562.608202333
"2869",114019.940832113
"2870",125049.614439603
"2871",86568.0043377803
"2872",58667.9951011926
"2873",111274.493427976
"2874",148123.453807568
"2875",122098.591828947
"2876",179605.34435547
"2877",137576.763981703
"2878",153267.909179206
"2879",145205.560827681
"2880",99807.7454250429
"2881",134059.916023261
"2882",176548.420513783
"2883",182292.805804958
"2884",204613.059673926
"2885",173974.761671793
"2886",214024.911843434
"2887",113271.059563845
"2888",136387.173010909
"2889",55768.6855483394
"2890",77367.1708222637
"2891",129262.000490585
"2892",38362.9995730246
"2893",62154.8922525176
"2894",49922.3847183744
"2895",300560.745727785
"2896",261586.867121517
"2897",219206.910751888
"2898",156156.035355423
"2899",208200.341157974
"2900",157810.460487369
"2901",216594.032758499
"2902",159180.892767426
"2903",343390.992230249
"2904",372008.974711107
"2905",102403.186953805
"2906",206568.91178922
"2907",114218.295037959
"2908",128603.824372299
"2909",168638.756746985
"2910",77842.6003108045
"2911",83609.5583977806
"2912",166583.110173935
"2913",85808.7131462116
"2914",80002.9363537849
"2915",91129.2055985328
"2916",86962.6074441796
"2917",162398.071431232
"2918",123920.707196934
"2919",253399.18545449
