"","x"
"2772",112712.938518943
"2773",150124.767085287
"2774",147459.611099728
"2775",119583.764592149
"2776",138419.501332201
"2777",161727.008371437
"2778",109520.353065696
"2779",118635.919716541
"2780",103408.027808084
"2781",95403.3830730819
"2782",89909.320751299
"2783",107995.629918197
"2784",116245.018347136
"2785",119545.730640741
"2786",70049.9572861596
"2787",128717.461765132
"2788",86566.8760774543
"2789",161237.871368363
"2790",96634.5813615487
"2791",102920.460423146
"2792",42743.6235941412
"2793",159212.69227755
"2794",96098.7619174261
"2795",116908.319527701
"2796",97039.2309128134
"2797",186117.550682054
"2798",116219.526714181
"2800",69988.4444683978
"2802",135319.097963443
"2803",162038.507538351
"2804",129929.920146597
"2805",95383.9408415043
"2806",72486.0671700868
"2807",171042.945906198
"2808",141632.109333722
"2809",140895.432969186
"2810",136340.973681184
"2811",156379.511305986
"2812",148860.718500093
"2813",149535.38048832
"2814",155437.220883191
"2815",90091.5971384908
"2816",256917.773700047
"2817",158301.163365578
"2818",136228.508349571
"2820",132991.014686343
"2821",95720.2147794019
"2822",207424.473109101
"2823",269293.147290596
"2824",164215.981232317
"2825",145293.799283896
"2826",135392.161399716
"2827",138113.643542488
"2828",207802.548710869
"2829",232137.92337269
"2830",236732.828231825
"2831",184480.033105175
"2832",241840.99544679
"2833",291582.489954694
"2834",206812.797378783
"2835",207754.913969685
"2836",188985.443508343
"2837",167536.330529442
"2838",154733.929294501
"2839",171431.637061704
"2840",200512.52515591
"2841",206831.658494797
"2842",226778.118720369
"2843",150313.94328258
"2844",180008.124916834
"2845",121574.688438917
"2846",210027.89327652
"2847",199870.05940459
"2848",243966.024737902
"2849",199012.153447357
"2850",303729.143097114
"2851",223695.386812452
"2852",250337.214256489
"2853",223256.173431905
"2854",135925.356516524
"2855",204865.630939637
"2856",197423.086647623
"2857",187980.313895208
"2858",201811.170745213
"2859",124872.71704022
"2860",119725.049150964
"2861",147917.581259631
"2862",190059.639285295
"2863",136378.83267068
"2864",234026.507648195
"2865",134392.82862497
"2866",150990.027224711
"2867",99218.4879888865
"2868",104619.451302236
"2869",109664.791548815
"2870",130709.037415637
"2871",89313.8967885994
"2872",58585.7089670381
"2873",110746.016029883
"2874",148902.608474104
"2875",128629.773278421
"2876",173461.566184489
"2877",137169.625864154
"2878",162576.037138686
"2879",136113.948181315
"2880",98616.8921756507
"2881",133979.925603818
"2882",176282.439104541
"2883",179466.744253741
"2884",200739.292022897
"2885",171801.116689077
"2886",210494.730764216
"2887",107678.130413073
"2888",136558.697547846
"2889",55151.9426638942
"2890",76903.7834887209
"2891",130545.548701526
"2892",38066.4963993628
"2893",64174.6950455769
"2894",46234.4325188609
"2895",283382.000182481
"2896",261499.881563876
"2897",220387.730905659
"2898",158993.382462701
"2899",214427.824978525
"2900",161310.94518025
"2901",228422.298970053
"2902",159864.177168334
"2903",316593.99385553
"2904",357425.230009205
"2905",105630.319038906
"2906",206563.762641588
"2907",110398.430345445
"2908",128702.10837176
"2909",171163.451598219
"2910",77158.050722103
"2911",82130.4768343675
"2912",163543.226695025
"2913",90351.6540093078
"2914",78930.9137918599
"2915",88369.2832143135
"2916",92106.079480633
"2917",168231.577150406
"2918",124169.288429913
"2919",255871.08848831
